interviewMode,weights,PRE_VotePresident,approvalOfPresidentCovidResponse,PRE_RaceOutcomePrediction,PRE_ThermoBiden,PRE_ThermoTrump,PRE_ThermoHarris,PRE_ThermoPence,PRE_ThermoObama,PRE_ThermoDemParty,PRE_ThermoRepParty,PRE_ParentNativeStatus,PRE_YearsAtAddress,Sex,PRE_SummaryVoteDutyChoice,PRE_PartyID,PRE_ScaleSpendingServices,PRE_CountryDirection,PRE_GovTrust,PRE_EconomyView,PRE_AbortionRightsSC,Age,EducationLevel,WorkStatus,Income,Race,StateRegistration,HouseholdChildren,PRE_PartyMoreHouseMembers,PRE_FederalSpendingKnowledge,PRE_VoteAccuracy,PRE_SurveySeriousness,PRE_ScaleDefenseSpending,PRE_ScaleMedInsurance,PRE_CorruptionView,PRE_ScaleGovAssistanceBlacks,PRE_ScaleJobIncome,POST_Voted2020,POST_VotePresident,POST_VoteAccuracy,POST_ThermoHarris,POST_ThermoPence,POST_ThermoBiden,POST_ThermoTrump,POST_ProblemMention,mentionFox,mentionABC,mentionCNN
3,5.14,2,4,2,50,70,50,50,60,60,60,1,2.0,2,1,4,7,3,5,3,2,52.0,2,2,4,2,29,0,2,0,2,3,3,3,1,1,1,0,2,3,40,40,60,85,83,0,1,1
3,1.39,1,3,1,60,50,70,50,70,50,30,1,12.0,2,7,4,7,1,2,4,2,40.0,2,1,8,1,47,2,2,0,3,5,5,1,1,4,5,1,1,3,65,30,51,23,81,1,1,1
3,1.31,1,4,1,65,0,70,0,90,85,15,1,6.0,2,1,1,6,1,4,4,2,23.0,6,2,11,1,41,0,2,1,2,5,3,2,1,1,6,2,1,2,85,0,75,0,49,0,0,1
3,2.38,2,1,2,0,100,0,70,0,0,85,1,19.0,1,1,7,2,5,4,2,3,54.0,2,1,19,1,55,0,1,1,3,4,6,6,3,6,6,2,2,2,0,50,0,100,81,1,0,0
3,0.59,1,4,1,100,0,100,15,100,85,0,1,3.0,2,1,1,5,1,4,5,2,70.0,7,2,16,1,4,0,1,0,1,5,3,5,1,1,3,2,1,2,100,15,100,0,83,0,0,1
3,4.13,1,4,1,60,0,50,50,100,50,50,3,5.0,2,7,4,3,1,1,4,2,23.0,3,1,5,3,6,1,2,0,4,5,4,2,3,7,6,1,1,3,100,50,100,0,83,0,0,0
3,0.5,1,4,1,85,0,70,15,85,70,15,3,22.0,1,1,3,5,3,3,4,2,66.0,8,1,21,2,42,0,1,1,3,5,2,2,1,2,2,2,1,2,85,30,70,0,32,0,0,0
3,1.46,2,3,1,20,95,0,100,50,10,75,3,27.0,1,1,7,3,4,4,3,1,60.0,3,1,19,1,29,0,1,0,3,5,4,5,1,3,4,2,2,2,15,100,20,90,83,0,1,0
3,1.08,2,1,2,40,100,0,100,0,0,85,1,21.0,2,2,5,1,2,3,1,1,50.0,6,1,17,1,13,2,1,0,3,5,6,7,3,5,7,2,2,4,0,100,15,100,47,1,0,0
3,0.99,2,1,1,0,90,0,90,0,15,90,1,1.0,1,1,7,2,3,3,2,3,62.0,6,1,20,1,24,0,1,1,1,5,6,7,3,5,7,2,2,2,0,100,0,100,83,1,0,0
3,0.55,1,4,1,60,0,85,0,85,70,0,1,3.0,2,7,4,6,1,4,4,2,37.0,8,1,17,1,41,0,1,0,3,4,2,2,1,2,4,2,1,2,85,0,60,0,83,0,0,0
3,0.36,2,1,2,0,100,0,100,0,0,60,1,4.0,2,1,4,3,3,4,2,3,73.0,2,1,10,1,33,0,1,0,3,5,6,7,3,7,7,2,1,2,85,0,85,0,83,1,0,0
3,0.94,1,4,1,50,0,50,30,60,50,30,1,25.0,1,1,6,6,2,3,3,3,52.0,6,1,20,1,39,1,1,0,5,5,4,5,1,2,6,2,1,1,75,50,85,0,82,1,0,0
3,0.36,2,1,1,0,100,0,100,0,0,100,1,15.0,2,1,7,5,4,4,3,1,76.0,7,2,3,1,17,0,1,0,2,5,6,4,1,5,7,2,2,2,0,100,0,85,50,1,0,0
3,0.27,1,4,1,40,0,50,30,70,30,15,1,3.0,1,6,4,3,1,4,4,3,73.0,3,2,2,1,4,0,1,1,3,5,2,2,1,1,4,2,1,2,30,50,50,0,83,0,0,0
3,1.06,1,3,1,50,30,50,50,70,50,50,1,7.0,2,4,3,4,1,3,4,2,42.0,6,1,21,1,36,4,1,1,3,5,4,5,1,5,4,2,1,2,50,50,50,30,83,0,0,0
3,0.34,2,1,1,0,100,0,85,0,30,50,1,13.0,1,6,4,7,3,3,3,3,67.0,2,1,4,1,22,1,1,1,3,5,4,1,3,4,1,2,2,3,15,50,30,85,83,1,0,0
3,0.22,1,4,1,85,50,70,50,85,60,40,1,18.0,1,1,1,4,1,3,3,2,64.0,4,1,15,1,27,0,2,1,4,4,4,3,3,4,5,2,1,2,85,0,85,0,82,0,0,0
3,0.87,2,4,2,0,70,0,85,85,30,70,1,25.0,2,2,2,7,4,5,5,2,55.0,4,1,15,1,17,0,1,0,1,5,1,1,1,7,1,2,2,4,60,70,0,60,82,0,1,0
3,0.93,1,4,1,60,0,85,0,70,60,0,1,0.0,2,6,3,6,2,4,5,2,29.0,7,1,11,2,37,0,1,0,1,5,3,1,1,2,1,2,1,2,85,0,60,0,32,0,0,0
3,0.91,1,4,2,100,0,70,0,100,100,0,1,10.0,2,7,1,7,1,1,4,3,34.0,3,1,8,2,34,1,1,1,1,5,4,1,1,1,1,2,1,3,85,50,100,0,32,0,0,1
3,0.61,1,4,2,70,0,85,10,85,65,30,1,2.0,2,5,3,3,1,4,5,3,45.0,7,1,20,1,33,2,1,0,5,5,4,7,1,6,6,1,1,1,65,0,65,0,48,0,0,1
3,0.25,1,4,1,85,0,90,0,100,70,0,2,3.0,1,1,2,6,2,3,4,2,40.0,8,1,22,5,25,2,1,1,4,5,1,1,1,1,3,2,1,1,100,0,85,0,83,0,0,0
3,0.8,2,3,2,15,70,50,85,60,15,60,1,1.0,1,7,5,4,2,4,4,1,28.0,3,2,3,1,37,0,2,0,2,5,6,3,1,3,4,2,2,3,32,60,26,51,83,1,0,1
3,3.65,1,1,1,75,10,70,15,85,70,15,1,1.0,1,6,2,4,1,3,4,2,49.0,3,1,20,3,36,1,1,0,2,5,4,2,1,4,4,2,1,2,70,15,70,15,81,0,1,1
3,0.52,1,4,2,100,0,85,0,100,85,30,1,6.0,1,2,1,4,1,4,4,2,37.0,7,1,18,1,26,2,1,1,5,5,4,4,1,4,3,2,1,1,100,15,100,0,82,0,0,1
3,0.95,2,1,2,40,100,15,85,15,15,85,3,8.0,2,1,7,2,4,2,1,1,80.0,3,2,19,1,5,0,1,0,4,5,6,7,2,6,5,2,2,3,0,100,15,100,83,1,0,0
3,0.75,1,4,2,50,0,50,30,85,100,0,3,1.0,2,2,2,5,1,4,4,2,55.0,2,1,13,4,43,1,2,1,3,4,3,2,1,2,3,2,2,3,30,62,39,57,47,0,0,0
3,1.19,2,1,1,40,85,50,85,40,30,100,1,9.0,2,1,6,7,3,3,3,2,80.0,1,2,5,1,37,0,1,0,2,5,7,2,2,7,2,2,2,4,30,100,0,100,83,0,1,0
3,0.69,1,4,2,85,0,85,50,100,70,50,1,6.0,2,7,1,7,3,2,4,3,63.0,6,2,17,6,27,0,2,0,5,5,4,1,1,4,3,2,2,2,41,57,47,41,83,0,1,0
3,0.54,2,4,1,30,70,30,100,40,30,60,1,10.0,2,1,5,4,3,4,2,1,66.0,3,2,8,1,45,0,1,1,4,5,5,4,3,7,7,2,2,2,20,90,40,80,83,1,0,1
3,1.13,2,2,1,50,60,60,50,50,60,70,1,2.0,1,2,6,4,3,2,3,3,55.0,6,2,8,1,12,0,2,1,4,4,5,3,3,4,3,1,1,2,50,50,60,57,83,1,0,0
3,2.3,2,1,1,0,90,50,100,40,0,60,1,12.0,1,2,6,1,1,3,2,1,65.0,3,2,18,1,17,0,1,0,3,5,7,6,2,6,5,2,2,3,0,100,0,100,49,1,0,0
3,0.34,1,4,1,85,0,85,0,100,85,15,1,3.0,2,2,1,6,1,3,2,2,69.0,7,2,14,1,47,0,1,0,4,5,3,1,1,1,1,2,1,1,100,15,85,0,24,0,1,1
3,1.11,2,1,1,50,85,0,50,50,15,85,1,3.0,2,7,7,6,3,3,4,1,70.0,2,2,3,1,22,0,2,0,4,5,7,4,1,3,5,2,2,2,15,50,50,85,83,0,0,0
3,1.95,2,1,1,0,100,0,85,0,0,85,1,10.0,1,7,7,7,3,4,2,3,64.0,2,2,13,1,25,0,1,0,3,5,7,1,1,4,4,0,2,4,15,85,15,100,81,0,0,0
3,1.9,2,1,1,0,100,0,100,15,0,100,1,5.0,1,7,7,6,1,4,4,1,62.0,2,1,18,1,21,0,2,0,3,5,6,1,3,6,6,2,2,2,0,100,0,100,83,0,0,0
3,1.47,2,2,1,0,85,0,60,15,30,70,1,20.0,1,1,6,1,4,4,3,1,50.0,7,1,7,1,36,4,1,0,1,5,4,7,3,7,7,2,2,4,0,95,0,90,83,0,0,0
3,1.32,2,1,2,66,30,0,50,100,85,30,1,4.0,2,4,1,5,3,5,5,2,46.0,2,2,1,2,20,1,1,0,4,3,5,6,2,3,6,2,1,2,100,50,100,0,82,0,0,1
3,0.91,1,4,1,100,0,100,0,100,85,0,1,3.0,2,1,1,6,2,4,4,2,67.0,7,2,15,6,37,0,2,0,4,5,3,3,1,3,3,2,1,1,100,0,100,0,82,0,1,1
3,0.75,1,4,1,90,0,85,15,90,75,0,1,6.0,2,1,1,6,1,4,4,2,43.0,4,1,2,1,37,0,1,0,5,5,2,1,1,2,2,1,2,2,46,66,45,35,83,0,0,1
3,0.33,1,4,1,60,0,80,0,95,60,0,1,1.0,1,5,3,6,4,4,5,2,30.0,6,1,7,1,4,0,1,0,4,5,3,1,1,1,2,2,1,1,70,0,60,0,24,1,0,1
3,1.27,2,1,1,0,90,0,90,0,20,80,1,9.0,1,1,7,4,3,4,2,3,80.0,2,2,13,1,29,0,1,1,3,5,6,5,3,6,6,2,2,2,0,85,0,85,83,1,0,0
3,0.43,1,4,1,100,20,100,15,100,100,15,1,8.0,2,1,1,5,1,4,4,2,58.0,2,2,4,1,21,0,1,0,3,5,3,1,1,2,5,2,1,2,80,0,90,0,48,0,1,1
3,1.57,3,2,2,0,70,0,60,43,0,48,1,0.0,1,7,4,1,2,5,2,3,29.0,3,1,18,1,51,0,1,0,2,5,4,7,1,7,7,2,3,4,0,40,0,70,81,0,0,0
3,0.27,1,4,2,85,0,70,0,85,85,15,1,40.0,1,1,1,6,1,4,3,3,71.0,3,2,3,1,29,0,2,1,4,5,4,7,1,4,4,2,1,1,85,0,85,0,82,0,0,0
3,0.56,2,2,1,30,60,10,85,20,20,85,1,30.0,1,6,7,3,3,4,3,3,69.0,7,2,17,1,23,0,1,1,4,5,5,6,3,5,6,2,2,2,15,90,30,50,50,0,0,0
3,0.27,1,4,2,85,0,85,0,100,85,0,1,40.0,1,1,1,6,1,4,5,2,80.0,8,2,22,1,6,0,1,1,3,5,4,2,1,3,4,2,1,1,85,0,100,0,48,0,0,1
3,0.31,1,4,1,70,0,85,0,90,60,15,3,1.0,1,1,2,6,2,4,3,2,28.0,7,1,20,1,25,0,1,0,4,5,2,2,1,1,2,2,1,1,90,15,90,0,50,0,0,1
3,1.59,1,4,1,85,0,73,50,100,70,30,3,4.0,2,7,2,5,2,3,4,2,22.0,6,2,1,3,48,0,2,0,3,5,5,3,3,4,4,1,1,4,50,30,60,40,81,1,0,1
3,0.41,1,4,2,85,0,85,15,100,75,25,1,16.0,2,1,1,7,2,3,4,2,72.0,7,2,16,1,17,0,1,1,4,5,3,1,1,2,2,2,1,2,90,5,85,0,47,0,0,0
3,0.92,1,4,2,60,0,50,15,85,60,30,1,5.0,1,2,4,4,2,4,4,2,63.0,6,1,16,1,4,0,1,0,3,5,2,4,1,3,4,2,1,1,35,20,90,2,83,0,0,1
3,0.83,1,4,1,70,15,70,50,70,40,40,1,22.0,2,1,3,4,2,3,3,2,64.0,6,1,22,1,35,0,1,0,4,5,4,5,1,3,4,2,2,3,23,67,30,55,83,0,0,1
3,0.35,1,4,1,85,0,85,0,100,70,0,1,15.0,2,2,1,5,1,3,5,2,61.0,3,2,1,1,39,0,1,0,4,5,3,1,1,1,1,1,1,1,100,0,85,0,83,0,1,1
3,0.71,2,1,2,39,87,40,100,40,15,70,1,30.0,1,4,7,3,4,5,2,1,60.0,2,2,2,3,21,0,1,0,3,5,7,4,2,6,5,2,2,1,0,100,50,100,82,0,0,0
3,1.65,2,2,2,15,85,15,70,15,0,85,1,8.0,1,2,7,4,3,4,2,1,48.0,2,1,9,1,1,0,1,1,3,5,6,6,3,7,6,2,2,3,0,85,0,85,83,1,1,0
3,0.21,2,2,2,15,85,30,100,15,15,70,1,39.0,2,6,7,2,4,4,2,2,69.0,7,1,15,1,34,0,1,0,3,5,6,7,2,6,6,2,2,4,15,100,15,85,83,0,0,0
3,0.36,2,1,1,0,100,0,100,0,0,100,3,28.0,2,1,7,7,3,4,3,3,80.0,7,2,7,1,34,0,1,1,3,5,4,5,3,7,1,2,2,2,0,100,0,100,82,1,1,0
3,0.6,2,1,1,30,85,30,85,15,15,86,1,35.0,2,2,5,2,2,4,4,1,77.0,3,1,6,1,48,0,1,0,2,5,5,7,3,6,7,2,2,4,15,85,15,85,50,1,0,0
3,0.41,1,4,2,70,0,85,15,85,60,15,3,10.0,2,1,2,6,1,4,5,2,48.0,6,1,15,2,24,1,1,0,3,5,4,2,1,2,1,2,1,2,85,15,85,0,82,0,1,0
3,0.49,1,4,1,85,0,85,40,100,85,60,1,2.0,2,3,1,5,3,4,4,3,47.0,3,2,4,2,39,1,2,0,2,4,7,5,1,5,3,2,1,2,60,40,85,15,82,0,1,1
3,0.32,2,4,1,85,0,85,0,100,0,0,1,0.0,1,7,4,4,1,5,5,3,43.0,2,2,1,1,34,2,1,0,1,5,5,3,1,2,3,2,2,3,24,66,29,56,83,0,0,0
3,1.23,1,4,2,70,0,50,50,100,85,50,2,40.0,2,4,1,4,1,3,5,2,71.0,2,1,14,3,42,0,2,0,1,5,5,1,1,5,4,2,1,2,70,50,100,0,24,0,0,0
3,1.37,1,4,1,50,0,70,0,100,30,0,3,0.0,1,6,2,7,2,5,4,3,31.0,2,1,10,3,19,0,2,0,1,5,3,1,1,1,2,0,2,2,35,10,30,0,83,0,0,1
3,0.64,1,4,1,100,0,100,0,100,100,0,1,19.0,2,1,1,6,1,4,4,2,78.0,7,2,20,1,6,0,1,0,4,5,4,1,1,2,3,2,1,1,100,0,100,0,82,0,1,0
3,0.91,1,4,1,100,0,85,0,100,85,0,1,40.0,2,1,1,6,1,2,5,3,76.0,7,2,22,2,6,0,1,1,5,5,4,3,1,3,3,2,1,1,100,0,100,0,82,0,0,1
3,0.47,2,2,1,50,10,50,100,60,50,85,1,8.0,2,6,5,4,2,3,2,3,46.0,3,2,1,1,12,1,1,0,3,5,6,6,2,6,6,2,2,1,15,100,0,7,81,0,0,0
3,4.5,2,1,1,0,75,50,50,80,50,50,1,6.0,2,4,3,4,3,3,4,3,31.0,2,1,15,1,39,2,1,0,3,4,5,4,1,4,4,1,2,4,0,50,0,70,82,0,0,1
3,0.8,1,4,1,50,0,70,0,100,71,24,1,0.0,2,7,4,6,1,3,3,1,29.0,5,1,17,2,20,3,1,1,3,5,3,3,3,1,2,2,1,2,100,0,100,0,32,0,0,0
3,0.23,1,4,1,70,30,80,39,60,70,40,3,15.0,2,1,1,7,4,4,2,1,69.0,4,1,7,3,6,0,1,0,4,5,1,1,1,3,2,2,1,4,85,85,70,0,81,0,0,1
3,2.84,2,4,2,60,0,40,50,100,100,0,1,3.0,2,4,2,7,1,5,4,2,34.0,2,1,10,1,24,0,2,1,1,5,2,4,1,4,4,0,1,2,100,40,60,0,32,0,1,0
3,0.88,2,2,1,0,50,50,50,40,15,60,1,0.0,1,4,6,4,2,4,5,3,23.0,5,1,4,1,48,0,2,0,5,5,4,3,3,4,3,2,2,2,50,60,15,60,83,1,0,0
3,0.54,1,4,2,50,30,60,40,70,60,40,1,15.0,1,2,3,4,2,4,2,1,61.0,7,1,9,1,24,1,2,1,4,5,5,3,1,3,4,2,1,1,70,30,85,40,82,1,0,1
3,0.85,1,4,1,70,0,70,15,85,60,15,1,10.0,1,6,1,5,3,2,3,2,57.0,7,1,21,1,11,1,1,1,4,5,3,2,1,3,4,2,1,2,70,15,70,0,83,0,0,1
3,0.31,3,4,1,0,70,0,90,0,0,60,1,5.0,2,1,7,1,2,5,4,1,33.0,8,1,1,1,47,1,2,1,1,4,6,7,1,7,7,2,2,4,0,95,0,80,83,0,0,0
3,0.74,2,2,1,60,60,30,60,60,50,50,1,28.0,2,1,5,4,3,4,1,2,62.0,6,1,5,1,6,0,1,0,4,5,4,3,3,4,7,2,2,2,15,60,30,40,83,0,0,0
3,0.69,1,4,1,85,0,85,5,85,75,10,1,17.0,1,6,1,5,1,3,4,2,71.0,7,2,11,1,6,0,1,1,4,5,4,4,1,3,3,1,1,1,85,10,85,0,82,0,1,0
3,0.91,2,1,1,0,100,0,100,0,0,100,1,18.0,1,1,7,3,4,2,1,3,50.0,6,1,19,1,12,2,1,1,1,5,6,6,2,6,7,2,2,3,0,100,0,100,83,1,0,0
3,2.86,2,3,2,30,70,50,60,50,40,60,1,30.0,2,4,4,3,3,4,2,3,71.0,2,2,6,1,20,0,1,0,3,4,7,2,1,4,4,1,2,3,50,85,50,85,50,0,0,0
3,0.47,2,3,1,85,85,57,60,60,60,85,1,0.0,2,6,4,4,2,4,3,3,70.0,3,2,9,1,15,0,2,0,3,5,3,4,3,5,4,0,2,2,50,60,60,70,82,0,0,1
3,3.88,3,3,1,50,60,50,50,60,40,40,1,1.0,1,7,4,4,3,5,5,3,22.0,2,1,10,3,29,1,2,0,1,5,4,7,1,3,4,0,2,5,50,50,50,50,82,0,0,1
3,0.66,3,2,1,15,60,52,40,85,56,48,3,13.0,1,7,5,4,4,5,4,3,24.0,5,1,17,3,48,0,1,1,1,5,4,2,1,2,6,1,2,2,54,58,50,50,32,0,0,0
3,0.61,2,4,1,60,0,40,0,100,60,30,1,0.0,2,7,1,5,4,4,4,3,40.0,5,2,4,2,34,0,2,1,3,5,4,2,1,1,4,1,1,1,85,0,85,0,48,0,0,0
3,0.49,1,4,2,75,0,80,0,90,30,10,1,5.0,1,6,3,4,1,3,5,2,49.0,6,1,20,1,16,0,1,1,4,5,1,3,1,3,6,2,1,1,60,0,60,0,83,0,1,0
3,0.5,2,4,1,70,30,85,40,85,70,40,1,20.0,2,5,1,5,3,2,4,1,56.0,7,1,17,1,6,0,1,0,4,5,6,2,1,2,3,2,1,2,85,50,85,30,82,0,1,1
3,2.85,2,2,1,40,85,30,100,60,40,60,3,14.0,1,1,5,2,4,4,2,1,59.0,2,1,13,3,12,0,1,0,3,5,5,5,3,4,5,2,2,2,30,85,30,60,81,1,1,0
3,0.61,2,1,2,30,100,0,100,0,0,100,1,5.0,1,1,7,7,5,3,2,2,63.0,4,2,19,1,12,0,2,1,4,5,7,6,1,7,6,2,2,4,0,100,6,97,82,1,0,0
3,0.31,1,4,1,95,0,95,0,100,75,2,1,5.0,1,1,1,5,2,3,4,2,73.0,7,2,17,1,41,0,1,0,3,5,4,4,1,3,3,2,1,1,100,0,100,0,82,0,0,1
3,1.4,1,4,1,90,0,85,15,100,85,15,1,24.0,2,2,1,6,3,4,4,3,56.0,6,1,20,1,27,0,2,0,4,5,4,3,1,2,3,2,1,2,90,10,90,0,82,0,0,0
3,0.8,2,4,1,40,60,50,70,50,20,60,1,8.0,1,1,6,1,3,4,4,3,41.0,6,1,22,1,26,0,1,0,4,5,4,5,3,4,6,2,2,2,40,80,50,70,83,1,0,1
3,0.65,2,3,1,50,60,60,50,70,50,50,1,8.0,2,3,5,5,3,4,2,2,48.0,3,1,16,1,6,0,1,1,4,4,5,6,3,4,6,2,2,2,50,50,40,40,82,0,0,0
3,3.89,2,1,2,22,80,18,77,20,6,100,2,10.0,2,1,7,3,3,4,4,1,80.0,1,2,22,1,21,0,2,0,5,2,5,5,3,5,5,2,2,2,40,0,52,36,83,0,0,0
3,0.73,2,4,1,30,0,60,0,70,15,0,1,2.0,2,2,4,7,1,5,5,2,36.0,3,1,11,2,44,0,1,0,3,5,2,1,1,1,1,2,2,2,40,66,30,55,83,0,0,0
3,0.54,2,1,1,40,85,15,100,50,40,100,1,24.0,2,1,6,4,4,3,3,3,64.0,6,1,10,6,48,0,1,0,3,5,5,5,2,4,4,2,2,2,0,85,30,60,83,1,0,1
3,1.1,2,2,1,0,15,50,30,0,15,40,1,3.0,1,1,6,3,1,5,3,3,28.0,3,1,17,1,55,1,1,0,2,5,1,7,3,7,7,2,2,2,0,60,0,50,83,0,0,0
3,0.6,1,4,1,15,0,100,22,85,60,40,1,10.0,1,6,3,7,2,4,3,2,21.0,3,2,1,1,28,0,2,1,3,5,4,1,1,1,5,0,1,4,100,0,70,0,32,0,0,0
3,1.56,2,2,1,40,70,30,60,30,20,60,1,35.0,1,1,6,3,3,3,2,1,61.0,3,1,15,1,17,0,2,1,3,4,4,3,3,5,5,2,2,2,30,50,60,50,24,1,0,0
3,0.39,1,4,2,85,0,85,15,100,85,0,2,22.0,1,1,1,6,1,3,4,2,65.0,3,2,2,1,42,0,1,0,4,5,5,1,1,4,2,2,1,1,100,0,100,0,82,0,1,1
3,0.36,2,2,2,30,70,50,80,60,30,85,1,3.0,2,7,7,5,4,3,4,1,35.0,3,1,10,1,29,1,2,0,2,5,5,2,2,3,4,2,2,2,30,70,30,70,82,1,0,1
3,0.56,1,4,1,55,5,50,5,50,40,25,1,7.0,1,6,3,7,2,5,4,3,31.0,6,1,15,1,18,3,2,0,2,5,1,3,1,4,1,2,1,2,50,10,40,0,83,0,0,0
3,4.09,2,2,2,50,30,50,50,100,50,50,1,1.0,2,7,4,5,1,5,3,1,24.0,3,1,7,6,15,1,1,1,3,4,5,3,3,3,4,0,1,4,70,50,70,15,32,1,0,1
3,3.12,2,1,1,20,15,15,25,50,20,10,1,15.0,2,4,4,7,1,5,3,1,37.0,2,1,4,1,24,1,1,0,3,3,7,7,3,3,1,0,1,2,65,60,80,0,83,0,0,0
3,1.42,5,2,1,0,75,0,50,30,0,50,1,21.0,1,1,5,4,1,4,2,3,53.0,2,2,12,1,42,0,1,0,1,5,4,4,1,4,5,2,2,4,0,70,0,85,49,0,0,0
3,1.5,1,4,2,85,0,85,0,100,70,0,1,0.0,2,2,3,7,1,4,4,2,34.0,6,2,10,1,41,2,1,0,2,4,1,1,1,1,1,2,1,2,100,0,85,0,49,0,0,0
3,0.32,1,4,2,85,0,100,0,85,85,0,3,9.0,1,1,3,5,5,2,4,3,60.0,7,1,10,4,48,0,1,1,2,4,5,1,1,2,3,2,1,1,85,0,85,0,83,0,1,1
3,0.43,1,1,2,85,30,85,30,85,60,30,1,33.0,1,7,6,5,1,4,3,3,66.0,4,2,13,1,51,0,1,1,4,5,1,1,1,3,3,2,1,1,85,40,85,0,32,0,1,1
3,0.58,2,1,2,0,100,0,100,0,0,100,1,15.0,1,7,7,2,5,1,1,3,70.0,2,2,16,1,12,0,1,0,1,5,7,6,3,7,4,2,2,5,0,100,0,100,83,1,0,0
3,1.02,1,4,1,85,0,85,50,100,70,60,3,3.0,2,2,2,4,3,2,4,2,51.0,7,1,18,1,9,1,1,1,4,5,4,4,1,3,4,2,1,2,85,15,100,0,81,0,0,1
3,0.68,1,4,2,65,0,50,50,90,80,40,1,8.0,2,1,1,4,1,4,4,3,44.0,2,1,11,1,26,0,1,0,2,5,4,7,3,4,6,2,1,1,50,50,70,0,83,0,1,0
3,0.29,1,4,1,85,15,50,30,85,70,15,3,8.0,2,1,1,7,3,4,2,2,60.0,8,1,15,2,13,0,1,1,3,5,6,1,3,1,2,2,1,2,100,50,100,30,82,0,1,0
3,0.8,2,2,2,0,85,0,80,60,50,50,1,1.0,1,1,7,1,5,5,5,3,34.0,3,1,12,5,53,2,2,0,1,5,7,7,1,7,7,1,2,5,70,50,0,70,83,1,1,1
3,0.69,2,1,2,15,85,15,85,15,0,85,1,30.0,1,1,7,2,3,3,2,3,53.0,3,1,19,1,51,0,1,1,1,5,5,7,3,6,6,2,2,2,15,85,30,85,81,0,0,0
3,0.87,1,4,1,85,0,85,0,100,70,15,1,1.0,2,2,1,5,1,3,4,2,37.0,6,1,18,1,36,1,1,0,4,5,4,5,1,1,2,2,1,1,100,0,100,0,17,0,0,0
3,1.0,1,4,1,60,0,50,50,85,50,50,2,20.0,2,7,4,4,2,4,5,2,56.0,5,1,12,1,17,1,2,0,1,5,5,3,1,2,5,0,1,2,60,50,90,30,81,0,0,0
3,0.47,1,4,1,75,15,75,50,95,75,50,1,5.0,2,4,2,4,3,4,3,3,46.0,3,1,7,1,31,1,2,0,3,5,1,1,1,5,4,1,1,3,60,50,60,10,82,0,0,0
3,0.8,1,4,1,70,0,85,40,100,70,40,3,6.0,2,2,2,7,3,4,5,2,38.0,5,1,22,4,35,2,2,1,4,5,2,3,1,2,3,2,2,2,33,71,38,53,83,0,0,0
3,0.69,1,4,1,100,22,100,60,70,70,60,1,0.0,2,7,4,7,2,2,4,3,63.0,1,2,15,6,33,0,1,0,5,4,7,6,1,1,1,2,1,1,70,0,100,15,82,0,1,0
3,1.11,1,4,1,72,18,66,33,94,77,40,1,3.0,1,4,1,5,2,3,3,2,29.0,6,1,3,1,32,0,2,1,4,5,1,2,1,3,5,2,1,2,68,18,72,13,17,0,0,0
3,1.1,1,3,1,60,40,50,50,60,50,50,1,40.0,1,3,2,5,2,4,4,3,41.0,2,1,10,3,35,3,1,0,3,5,6,1,1,5,6,2,2,2,30,62,34,48,83,0,0,0
3,1.01,4,4,1,40,30,0,40,70,15,15,1,12.0,1,2,4,4,2,4,5,1,54.0,6,1,6,1,24,1,1,0,1,5,4,4,1,7,6,2,4,2,0,30,70,30,82,0,0,0
3,0.62,2,1,1,0,100,0,100,30,0,70,1,40.0,2,1,7,3,4,4,2,1,79.0,6,2,14,1,6,0,1,0,3,5,6,7,1,6,7,2,2,3,0,100,0,100,82,1,0,0
3,1.96,2,4,2,0,85,50,50,50,50,50,1,6.0,2,7,1,4,4,4,4,2,31.0,3,2,1,1,25,2,1,0,3,5,5,2,2,3,3,0,2,4,50,50,50,100,83,0,0,0
3,0.69,2,1,2,0,100,0,100,0,0,90,1,15.0,1,7,7,2,4,3,2,1,50.0,4,1,12,1,4,1,1,0,3,5,5,6,2,3,6,2,2,4,0,100,0,100,83,1,0,0
3,0.43,1,4,1,100,0,100,0,100,95,0,1,30.0,2,1,1,6,2,4,5,2,64.0,6,1,11,1,36,0,1,1,4,5,4,2,1,1,3,2,1,1,100,0,100,0,82,0,0,1
3,1.42,1,4,1,60,0,85,15,100,85,15,1,19.0,2,7,1,4,2,4,3,2,80.0,3,2,7,1,12,0,1,0,5,5,2,3,1,2,4,2,1,1,100,30,100,0,81,0,0,1
3,0.78,1,4,1,70,0,50,30,85,85,30,1,24.0,1,7,1,3,1,5,4,3,60.0,7,1,17,1,55,0,2,0,2,5,3,5,1,4,5,2,1,2,70,40,60,0,83,0,0,1
3,0.83,1,4,2,70,0,70,0,90,85,50,3,7.0,2,2,1,6,2,4,4,3,28.0,7,1,17,3,35,0,2,1,3,5,2,1,1,1,2,2,2,3,23,67,30,55,83,0,0,0
3,0.87,1,4,1,100,0,100,0,100,85,30,1,6.0,2,6,2,5,3,4,5,3,46.0,2,2,12,3,12,0,1,1,2,1,3,1,1,1,1,2,1,4,100,0,100,0,50,0,1,1
3,0.45,1,4,1,100,0,100,0,100,100,0,1,19.0,2,1,1,5,1,3,4,2,66.0,7,2,12,1,4,0,2,0,3,5,1,4,1,4,2,2,1,1,100,0,100,0,83,0,1,0
